,id,AreaHa,PrimaryUse,geometry,lon,lat,nodes
13212,13212,272.8551,Other recreational,POINT (528025.1482857211 186510.3420756595),-0.15440118153385407,51.56295053777474,9225782295
13213,13213,272.8551,Other recreational,POINT (528009.0692180332 186519.64426478551),-0.15462963853203152,51.563037778789464,9225782295
13214,13214,272.8551,Other recreational,POINT (527704.484738272 187531.49908615585),-0.15865409395334248,51.57220002858471,620811635
13215,13215,45.2706,Park,POINT (526646.7807372207 187032.26874661678),-0.17408791609607227,51.56795184968727,6222247789
13216,13216,45.2706,Park,POINT (527129.4012377795 187457.2398764817),-0.16697467661557003,51.5716624587864,620811627
13217,13217,0.1232,Other hard surfaced areas,POINT (526327.3206759342 186218.234449323),-0.17898697244829678,51.56070782086061,5222724326
13218,13218,2.6399,Park,POINT (524381.5959964774 186944.2785985969),-0.2067846768641612,51.56766508253461,25639506
13219,13219,30.1572,Playing fields,POINT (525632.0613876096 187842.68506792616),-0.18843138725432118,51.57546191022888,5222626020
13220,13220,0.1173,Play space,POINT (525865.0624615696 186059.30450353384),-0.18570881484076945,51.55938278827519,319840396
13221,13221,2.9523,Park,POINT (524706.7259908684 186876.33959295068),-0.20212026370737182,51.56698273136236,1303889585
13222,13222,7.2606,Public woodland,POINT (525736.5419646972 188843.56274446868),-0.18656639865300978,51.584433462014886,620849508
13223,13223,0.295,Amenity green space,POINT (525020.5153728538 188893.04310232177),-0.19687779503094247,51.5850374411401,5669475334
13224,13224,1.4222,Park,POINT (524418.2542868104 188444.98692653587),-0.2057246173798459,51.58114401017765,626093173
13225,13225,15.6672,Cemetery/churchyard,POINT (525781.6326695955 189348.5956290821),-0.18573501528878303,51.5889621119681,17413838
13226,13226,0.1702,Park,POINT (523918.64182202495 185292.4029447072),-0.2140423174539623,51.55292112477192,21259611
13227,13227,0.0087,Amenity green space,POINT (524807.4289994574 185183.21434666566),-0.20126827536651024,51.55174408747854,21524392
13228,13228,9.2737,Cemetery/churchyard,POINT (524772.6991154994 185453.81939487255),-0.20167309906800926,51.55418375742118,21470930
13229,13229,0.2926,Play space,POINT (523731.21066524397 185997.30818195586),-0.21649672239393727,51.559297445865525,26948167
13230,13230,0.2926,Play space,POINT (523803.0757978383 185919.04547426585),-0.2154880982644527,51.55857832122557,26948167
13231,13231,0.4188,Park,POINT (523817.8922568192 186340.49776439698),-0.2151261423550331,51.562362769807464,623899719
13232,13232,0.2185,Amenity green space,POINT (523525.90683227783 188744.5528693988),-0.2184908183837932,51.58403253528898,26981233
13233,13233,1.5572,Amenity green space,POINT (521724.4268339388 188044.59469429875),-0.24472158472350264,51.57813321045329,929976403
13234,13234,53.8278,Nature reserve,POINT (520781.58435485075 186493.94786804757),-0.2588548015728524,51.564399212887224,5265070720
13235,13235,53.8278,Nature reserve,POINT (521030.1025741811 186962.5982080666),-0.25510967845131005,51.568558004413546,26411321
13236,13236,53.8278,Nature reserve,POINT (521537.22663934395 188003.33906003967),-0.24743613128596573,51.57780272943906,31224610
13237,13237,53.8278,Nature reserve,POINT (522138.07950440206 187388.81910627827),-0.23898290611466208,51.5721502626644,26411308
13238,13238,1.3424,Amenity green space,POINT (526165.2641266021 198014.64140895664),-0.1770813401218138,51.66675619073119,199484
13239,13239,1.3424,Amenity green space,POINT (526213.7933530142 197793.01159488453),-0.17645990989330929,51.664753553194366,19191949
13240,13240,1.3424,Amenity green space,POINT (526265.0164034647 197857.73897481026),-0.17569632937883056,51.66532374770958,19192366
13241,13241,1.3424,Amenity green space,POINT (526210.7038958722 197849.1398503193),-0.1764843210568921,51.66525866116321,19224227
13242,13242,3.7296,Playing fields,POINT (526639.7695657196 194285.40393717572),-0.17157244941048613,51.63313578484423,480046
13243,13243,1.3011,Park,POINT (527799.0681491882 194544.99332165066),-0.15473626486881248,51.63520664309673,23703157
13244,13244,0.3835,Amenity green space,POINT (526715.8431873651 194955.46754843995),-0.17023142393195528,51.63914031922375,1693571947
13245,13245,3.0324,Playing fields,POINT (527411.0257723345 196523.0467471006),-0.15962062974318533,51.653070726047204,11120056
13246,13246,5.669,Recreation ground,POINT (526701.8151503629 196341.06545068504),-0.169932719088652,51.65159546480986,253903489
13247,13247,9.711,Recreation ground,POINT (526105.1139329982 196770.99650384058),-0.1783985087412995,51.65559325048108,21264553
13248,13248,9.1258,Park,POINT (527172.2499821872 192582.15537551232),-0.16450097637202452,51.61770925867093,265277603
13249,13249,4.0571,Park,POINT (525175.5026180422 190189.57321914402),-0.19417965170844514,51.59665494027118,197676
13250,13250,1.1048,Nature reserve,POINT (526115.4064347388 190323.4790374959),-0.1805693794121225,51.597648716164755,16614775
13251,13251,2.8474,Playing fields,POINT (525453.3205560859 190291.2742156085),-0.19013457210246165,51.597507123402025,282353
13252,13252,70.0894,Playing fields,POINT (525744.8502741243 194675.92494573104),-0.1843559755750233,51.63684589094601,1663407834
13253,13253,70.0894,Playing fields,POINT (523862.13708018494 194858.73451408703),-0.21148252999747388,51.63890622275511,204627
13254,13254,70.0894,Playing fields,POINT (525827.0322062323 193339.5989034726),-0.18364902644352657,51.62481832332442,196186
13255,13255,14.107,Playing fields,POINT (525043.5886458188 195435.0860543727),-0.1942128468580013,51.64382454245988,677575
13256,13256,0.1518,Cemetery/churchyard,POINT (525644.2867262332 196475.85087669504),-0.18516257088701024,51.653043926020345,1651565289
13257,13257,9.7554,Amenity green space,POINT (524503.2827760922 197125.37537344257),-0.20141654685201885,51.65913483898436,21264489
13258,13258,35.4064,Playing fields,POINT (524955.1668148416 196412.22877644878),-0.19514141339019622,51.65262563618658,21582836
13259,13259,12.9521,Nature reserve,POINT (523387.8497476659 193135.04056786268),-0.21893957515831763,51.623519860198776,21431134
13260,13260,2.6715,Park,POINT (523642.2042191652 191768.17132746443),-0.2157488247321734,51.61118025757065,305988629
13261,13261,7.1749,Park,POINT (524227.77247687906 190229.75164913325),-0.20784070060257218,51.597225799456204,5022444599
13262,13262,94.2257,Playing fields,POINT (523173.28530805017 195148.7860434621),-0.22132983770553696,51.641664044117235,198869
13263,13263,24.5138,Amenity green space,POINT (522936.28678729216 192054.0583701092),-0.22583831638351867,51.61390393773937,574087359
13264,13264,6.7943,Nature reserve,POINT (522476.2554121746 194168.28897503245),-0.23174070407762778,51.63300451854503,201966
13265,13265,7.6126,Playing fields,POINT (522405.39504640404 192042.0996852753),-0.23350621781753936,51.61391202980152,572685761
13266,13266,5.7036,Park,POINT (521353.72294120915 191333.95508088972),-0.24893300786519698,51.607775059369,26867550
13267,13267,21.7774,Park,POINT (522787.3247379733 189632.46696312295),-0.2288349915424419,51.59217362623446,13801821
13268,13268,50.4382,Playing fields,POINT (523070.04644332896 191077.12697486233),-0.2242498457871282,51.60509515707424,15426874
13269,13269,4.0928,Public woodland,POINT (521636.81025193253 194865.20263341843),-0.24362200908181925,51.639449558065735,533642872
13270,13270,119.1261,Playing fields,POINT (521707.0910970919 194178.0783429755),-0.24284567961591277,51.63325909607962,817888846
13271,13271,0.0832,Formal garden,POINT (527472.337139364 184857.7920355007),-0.16297056487961023,51.54822435021537,25498704
13272,13272,0.0832,Formal garden,POINT (527490.6589536153 184824.48410376004),-0.16271853432364458,51.547920878611464,25498704
13273,13273,3.2506,Recreation ground,POINT (520213.78236325167 184007.4032542971),-0.2678922814745604,51.54217266637184,304321851
13274,13274,7.841,Park,POINT (520005.8849429178 184556.4302267562),-0.2707015547308902,51.54715120007348,1700917570
13275,13275,0.2186,Amenity green space,POINT (521519.3503419774 183162.26888267664),-0.24936658723783964,51.534297952188425,6562145286
13276,13276,1.1977,Youth area,POINT (520570.8504130098 186280.59985090623),-0.2619668587318564,51.5625267669575,88930798
13277,13277,1.5986,Recreation ground,POINT (520851.4936572528 182859.85432559322),-0.25909458914632844,51.53172315593188,89398293
13278,13278,0.4012,Park,POINT (520594.98594513617 184832.0402040377),-0.26211537921211453,51.549502854222034,87343788
13279,13279,2.6628,Recreation ground,POINT (521733.3030948885 180506.02780525837),-0.2472007855172249,51.510379174028785,68382935
13280,13280,0.1537,Village green,POINT (520608.1250041902 181262.98044796637),-0.2631479017708211,51.51742323803865,71004309
13281,13281,2.6374,Nature reserve,POINT (518122.3554993778 182125.25518092306),-0.2986675391431751,51.52569753696307,32654197
13282,13282,0.1168,Formal garden,POINT (521314.606978792 182373.28589143767),-0.252588764785085,51.5272509882886,2377065
13283,13283,8.0357,Park,POINT (518291.057132044 182110.97812852473),-0.2962416818827574,51.52553396943186,91692296
13284,13284,0.2426,Amenity green space,POINT (519198.6451661952 183184.82462585045),-0.28280198566754555,51.53499468107194,25435170
13285,13285,0.3842,Park,POINT (519659.86687616806 183487.001171493),-0.27605273245146633,51.5376130692581,89412568
13286,13286,0.398,Park,POINT (518432.0337016911 183951.5439525397),-0.29359166295682004,51.54204668420825,304691880
13287,13287,0.6216,Recreation ground,POINT (518815.6306244884 182794.3580431495),-0.2884532566078718,51.53156595168271,86107357
13288,13288,0.2461,Formal garden,POINT (521935.0699737924 185057.5574484575),-0.24271930890305563,51.551242142047805,87302973
13289,13289,1.1944,Cemetery/churchyard,POINT (517847.103723376 185084.39939700963),-0.3016432844381142,51.55235062991771,29468453
13290,13290,1.149,Park,POINT (517289.6026527081 177681.56046228894),-0.3121430603634792,51.48593211020599,249567859
13291,13291,4.5277,Village green,POINT (519006.9572738586 177599.9730175927),-0.28744826834595055,51.484840546573494,30552850
13292,13292,4.5277,Village green,POINT (519043.07759453973 177455.4377410172),-0.2869769822042744,51.48353390527683,710919019
13293,13293,3.0734,Playing fields,POINT (519419.634014307 178846.60441226946),-0.2810863447549132,51.49595801258766,71571379
13294,13294,0.0641,Amenity green space,POINT (518216.3424824455 178933.89540637884),-0.2983829744014915,51.49699511630762,805117094
13295,13295,0.1001,Amenity green space,POINT (524147.31268399407 182398.26486853388),-0.21176607669730657,51.52686061533128,1692927505
13296,13296,0.1855,Amenity green space,POINT (517428.25341001194 182333.70119887067),-0.3085987321956984,51.52771548454875,8044156775
13297,13297,18.4146,Recreation ground,POINT (517104.44583606924 182639.76716250883),-0.3131626556808122,51.530533429294266,36679106
13298,13298,0.201,Cemetery/churchyard,POINT (516487.6941045617 182794.93694782435),-0.32199856353562756,51.53205542368726,32650815
13299,13299,26.0535,Recreation ground,POINT (516797.0563944692 185659.8787020581),-0.31659087588753426,51.55774100648108,2376221095
13300,13300,2.3851,Nature reserve,POINT (515536.52725335996 178872.36836122014),-0.3369904962272273,51.49699539893866,559970130
13301,13301,0.4729,Park,POINT (514419.3116369558 179756.74855470043),-0.35279104829238966,51.50517114652272,443131387
13302,13302,0.7373,Park,POINT (515143.5757383795 180340.77422361946),-0.3421695532494918,51.51027330571094,25752650
13303,13303,0.1984,Amenity green space,POINT (515562.90060685645 180576.03677125514),-0.3360526883243022,51.51230227275279,225151
13304,13304,0.2626,Nature reserve,POINT (516309.4196108898 179459.75643983285),-0.3256678277442286,51.502116437247004,33970396
13305,13305,0.2225,Play space,POINT (511810.0293588651 179555.33153946887),-0.39043472200737633,51.503882653908114,5821502943
13306,13306,0.1577,Formal garden,POINT (514168.19604767155 182358.5773407261),-0.35556522457563117,51.528606746415264,32546042
13307,13307,0.1577,Formal garden,POINT (514182.9532162379 182350.09073963718),-0.3553553281610681,51.528527489430104,32546042
13308,13308,0.1577,Formal garden,POINT (514184.1407908641 182419.28569321844),-0.35531579821424963,51.52914916230012,32546044
13309,13309,1.2803,Recreation ground,POINT (513804.16453176463 181053.23008925968),-0.3612321805024863,51.516947862975854,71073661
13310,13310,4.3998,Nature reserve,POINT (514536.0509987543 182026.5894703548),-0.35037246722795423,51.52554847971346,32546063
13311,13311,4.3998,Nature reserve,POINT (514521.8924291035 181469.68866282556),-0.35075741041363234,51.52054602319671,26723079
13312,13312,4.3998,Nature reserve,POINT (514606.7962052447 181399.1198258356),-0.34955715046269176,51.519894559574944,2117994613
13313,13313,6.651,Nature reserve,POINT (513320.8229579265 183205.27222206723),-0.36750347142517836,51.53638721098794,32351748
13314,13314,0.4282,Park,POINT (513151.8901566905 184301.3789602362),-0.36958631405780523,51.546272605920336,1696387828
13315,13315,0.1181,Formal garden,POINT (513163.09835728764 184118.57549355793),-0.3694834436992535,51.5446273686994,32341360
13316,13316,0.603,Cemetery/churchyard,POINT (514570.4093913712 183147.62206225903),-0.34951295858248105,51.5356171369767,68297455
13317,13317,2.8681,Nature reserve,POINT (514101.87675120245 183597.06186872534),-0.3561199148220667,51.5397513767244,1828463872
13318,13318,0.05,Amenity green space,POINT (516413.2980347323 184911.20314577574),-0.32237130686506876,51.55109116817968,17960207
13319,13319,0.7923,Park,POINT (512206.5825797451 184940.3171301522),-0.3830098139308778,51.55220386734906,36212793
13320,13320,6.7684,Park,POINT (512541.69174772577 184326.27820795178),-0.3783746381660106,51.546618289120254,68203462
13321,13321,1.411,Park,POINT (507887.62281452323 181027.85896973222),-0.44647557600307675,51.517880064403904,877050362
13322,13322,1.411,Park,POINT (507944.511309154 181040.58548281898),-0.44565213151231936,51.51798358977118,877050375
13323,13323,15.9873,Park,POINT (512598.33607239457 181704.0695475128),-0.37839561376189224,51.52303898533778,2371214496
13324,13324,8.1462,Recreation ground,POINT (512585.6616428169 181283.65047729915),-0.3787124761581382,51.519262803272284,291648799
13325,13325,0.5821,Public woodland,POINT (512553.9582085163 181501.8924168174),-0.3790995576976385,51.52123066437131,291649254
13326,13326,0.4218,Playing fields,POINT (511586.8157554875 182660.3256799626),-0.39266711810045035,51.531834333689396,68226488
13327,13327,1.0769,Park,POINT (511126.6189613468 181237.10964685804),-0.39974771890141353,51.51913329751522,68270546
13328,13328,1.2318,Recreation ground,POINT (511701.6242188091 182294.265183057),-0.39112858446926463,51.52852153433028,68237184
13329,13329,0.3989,Recreation ground,POINT (512770.10780410294 183000.96001889007),-0.37550592000856026,51.53466103454391,249135758
13330,13330,0.0504,Amenity green space,POINT (511109.2557500246 182927.36787991913),-0.3994650151142763,51.534328610012054,68263423
13331,13331,0.172,Play space,POINT (511937.7625853786 183598.09356910904),-0.3873119290056478,51.54019345970083,65297621
13332,13332,2.2511,Cemetery/churchyard,POINT (512652.76066827856 179217.40501995434),-0.378405529067693,51.50067811669442,25445578
13333,13333,1.1272,Park,POINT (512507.8257448951 179382.50390406005),-0.38044011746952416,51.50219087405242,3316648189
13334,13334,0.1933,Amenity green space,POINT (511430.20501446974 177460.63296451964),-0.3965654436122774,51.48513019968524,25446020
13335,13335,0.3549,Amenity green space,POINT (512064.93773696246 178251.59383862978),-0.38717704071110365,51.49211412472326,91698143
13336,13336,2.2229,Park,POINT (509487.7945371068 180740.4947852554),-0.42351227878885733,51.51498955265992,6303024821
13337,13337,1.5507,Amenity green space,POINT (516263.6002748078 182446.3354031275),-0.3253428678915904,51.52896842236196,1821758098
13338,13338,6.4621,Playing fields,POINT (512258.5486338207 184878.76099885453),-0.3822802325658475,51.551640274669126,36212793
13339,13339,5.3128,Nature reserve,POINT (512327.8906597837 184565.86151523693),-0.38138031608038014,51.54881418019305,68210135
13340,13340,0.0767,Amenity green space,POINT (512724.32358595054 186210.60949433595),-0.3751385332019686,51.56351810323375,7740104936
13341,13341,3.3808,Playing fields,POINT (508403.20779023285 185327.83527407466),-0.4377246687606686,51.55643020770602,472296993
13342,13342,7.5572,Nature reserve,POINT (508869.20792026585 185411.41212609844),-0.43097977475414523,51.557091699287135,68871117
13343,13343,29.8113,Playing fields,POINT (521550.18318610557 187935.171686655),-0.24727282985607962,51.577187297793316,31224610
13344,13344,6.5199,Park,POINT (520550.93536771013 188009.04985754547),-0.26166110123409064,51.57806527686719,7104769771
13345,13345,1.4054,Park,POINT (520415.25114860834 189570.9063815979),-0.26308282672018507,51.592131184334235,251559585
13346,13346,0.1851,Formal garden,POINT (520322.16893746896 188959.42188150846),-0.26463544880431455,51.58665538629012,29280221
13347,13347,10.8321,Playing fields,POINT (520880.0408153384 190046.29427675338),-0.25621284576612213,51.59630433463696,248432065
13348,13348,0.4326,Formal garden,POINT (520465.9581434868 188399.28420342164),-0.2627530436699831,51.581590587557145,576496035
13349,13349,0.6858,Park,POINT (521499.074179282 192431.59518152708),-0.24645528397981104,51.617608260477425,2384195
13350,13350,0.0389,Amenity green space,POINT (520496.0576997099 190855.61132407823),-0.26147658214018815,51.603659821232185,26846063
13351,13351,0.4644,Allotments,POINT (518504.93748000433 189992.57618238623),-0.2905052500668749,51.596324943505095,60871215
13352,13352,16.2019,Park,POINT (520113.5017323877 188945.2687505787),-0.2676508524110935,51.58657257484494,29280221
13353,13353,0.561,Amenity green space,POINT (519235.0021141812 189722.14400667552),-0.2800617712227535,51.593740719808466,60866934
13354,13354,1.5359,Public woodland,POINT (518338.33509616024 192458.3233687897),-0.2920779591286885,51.61852095442171,25424576
13355,13355,15.8305,Park,POINT (519077.86728868866 193690.14167062673),-0.28098300173979646,51.62943604153865,34182519
13356,13356,0.8083,Park,POINT (519115.468948063 186324.26427188315),-0.2829385926505035,51.56322801238703,11064595591
13357,13357,0.1681,Park,POINT (518383.57591876894 188196.71095804745),-0.2928620223959819,51.58021030330666,75849944
13358,13358,0.1782,Amenity green space,POINT (517353.6568888588 192245.17536877262),-0.3063652654555946,51.616811363246185,8702299810
13359,13359,0.2114,Amenity green space,POINT (517644.3332960617 191528.2316236594),-0.30240929380031106,51.610307061708234,73833039
13360,13360,0.253,Amenity green space,POINT (517645.8106483485 191145.83371226734),-0.30251621924955086,51.60686988175431,73825470
13361,13361,18.6612,Park,POINT (517904.61914714734 191911.23128895005),-0.29852344867088954,51.61369489091686,106216144
13362,13362,0.1606,Amenity green space,POINT (517736.70608868304 191905.74274172328),-0.30094920003036457,51.613680699225256,106220384
13363,13363,0.1606,Amenity green space,POINT (517800.1300626651 191936.15681371526),-0.300023428397828,51.61394078408381,106220384
13364,13364,0.1926,Amenity green space,POINT (517882.6596544254 192378.73578854874),-0.29868329785128994,51.61790125414897,25424512
13365,13365,4.0662,Common,POINT (517682.16201329406 191403.1437833138),-0.30190520321646674,51.609174911280306,1077705842
13366,13366,4.0662,Common,POINT (517885.1040917215 191023.5123733287),-0.2991034600291797,51.605720472535985,1244836505
13367,13367,4.0662,Common,POINT (517738.6284170176 191224.27869430554),-0.3011501834290907,51.60755552772133,6808468467
13368,13368,0.3364,Amenity green space,POINT (517534.0198322837 192616.34258165496),-0.30363696696272774,51.62010967987046,106225194
13369,13369,0.3364,Amenity green space,POINT (517569.6808143416 192630.30751189933),-0.30311741363218403,51.62022774710177,106225195
13370,13370,0.3364,Amenity green space,POINT (517596.634185729 192631.1949038138),-0.30272796436618415,51.620230093982826,106225197
13371,13371,0.3364,Amenity green space,POINT (517506.8543584929 192624.11314269953),-0.3040265758664601,51.62018518919618,106225194
13372,13372,0.3364,Amenity green space,POINT (517524.28036797786 192708.8092414333),-0.303746589411518,51.62094277399593,106225783
13373,13373,0.3364,Amenity green space,POINT (517537.4417655229 192668.62270029905),-0.3035700350810451,51.62057884274256,106225194
13374,13374,0.3364,Amenity green space,POINT (517574.2066235218 192592.11685681477),-0.30306487681726957,51.619883556571644,106225197
13375,13375,0.3364,Amenity green space,POINT (517552.16906313127 192585.54586140194),-0.30338525497316293,51.61982909985472,1832469435
13376,13376,0.1716,Amenity green space,POINT (517965.30371911114 192505.0673094414),-0.29744768276949884,51.619019366852484,8711006327
13377,13377,0.1716,Amenity green space,POINT (517929.2951204282 192512.03346075516),-0.2979652017407082,51.61908952098181,26982937
13378,13378,0.222,Amenity green space,POINT (517399.6619773201 192533.53743365366),-0.3056045442194871,51.619393483017525,582520620
13379,13379,0.222,Amenity green space,POINT (517346.06592888734 192523.66982646016),-0.30638165178528953,51.619315968240116,9361669335
13380,13380,0.1493,Amenity green space,POINT (517745.7080265125 192548.42777741284),-0.30060346383435593,51.61945505171607,25424568
13381,13381,0.1493,Amenity green space,POINT (517864.68239179446 192575.86071652584),-0.2988765728955413,51.619676711217835,26983539
13382,13382,3.7001,Playing fields,POINT (518047.45670353214 186553.80695118124),-0.29826249643450015,51.5655153666307,8246706048
13383,13383,3.7001,Playing fields,POINT (518120.1188220102 186789.5767327843),-0.29713549981132736,51.567619139358236,2138090134
13384,13384,1.8691,Park,POINT (516744.0550405429 189779.4461694048),-0.315986746702297,51.59477672681917,73805871
13385,13385,7.6945,Park,POINT (517868.1496144889 188620.29733570036),-0.3001552351896076,51.58412517272892,75840983
13386,13386,2.5396,Cemetery/churchyard,POINT (516337.32535926154 189684.3809375883),-0.3218874354547651,51.594006387806786,60913673
13387,13387,0.287,Allotments,POINT (517545.5290450672 189322.82094932115),-0.3045743648679178,51.59050630561061,73787602
13388,13388,7.4322,Park,POINT (517579.1447650136 187061.82024885996),-0.3048461680687448,51.570178852832484,27420019
13389,13389,59.9396,Nature reserve,POINT (516051.5880824368 192790.16534333298),-0.3249829103652355,51.62197946125985,1814782332
13390,13390,59.9396,Nature reserve,POINT (516016.01058527944 193073.803065347),-0.3254026927738274,51.62453606035618,1814782252
13391,13391,59.9396,Nature reserve,POINT (515092.26169739047 192934.92717362827),-0.33878698504644894,51.62347749269558,8976703787
13392,13392,0.4505,Amenity green space,POINT (515568.26114868314 192011.1388890973),-0.33221851492318943,51.61507715883844,582473281
13393,13393,0.4505,Amenity green space,POINT (515563.62791825645 192088.24681345344),-0.33225998320776945,51.615771140915044,1099558646
13394,13394,3.1415,Playing fields,POINT (516141.7392825093 193340.71030634872),-0.323498762412683,51.62690903144292,1814782319
13395,13395,0.1808,Amenity green space,POINT (515386.31068501796 191464.55309670215),-0.3350251802270649,51.610201853727034,585233490
13396,13396,0.1808,Amenity green space,POINT (515415.23967139475 191509.73392620502),-0.334592712790453,51.610602003911566,1099559177
13397,13397,2.0037,Public woodland,POINT (515395.1801743516 192001.28348936542),-0.33472048942854943,51.61502407578024,60084343
13398,13398,0.1554,Amenity green space,POINT (516332.3680983898 191755.60630224226),-0.3212721387853818,51.61262315676812,5582822581
13399,13399,0.1193,Play space,POINT (516287.95830892684 191778.20961279862),-0.3219057362353645,51.61283548181385,25421332
13400,13400,0.4152,Cemetery/churchyard,POINT (515360.51830123534 187472.48550804774),-0.33670936620579534,51.57432709655693,2381333488
13401,13401,3.2806,Park,POINT (515418.07571524364 187787.7803654383),-0.33577558937741,51.577149088159146,17979001
13402,13402,0.403,Amenity green space,POINT (514452.3219169239 191268.05793177438),-0.3485717025394076,51.608626336797364,36317672
13403,13403,0.403,Amenity green space,POINT (514313.08171798004 191380.15109829552),-0.3505450714193576,51.60966209648345,30243974
13404,13404,0.403,Amenity green space,POINT (514322.9006010146 191248.81057380536),-0.35044614823626236,51.60847962499181,36317670
13405,13405,0.403,Amenity green space,POINT (514319.1392698893 191294.7825507107),-0.35048545858715274,51.60889358115886,36317670
13406,13406,0.403,Amenity green space,POINT (514317.9724724176 191308.42721753902),-0.35049785337329004,51.60901645518423,36317668
13407,13407,4.6282,Public woodland,POINT (514908.03627219325 191886.85403254454),-0.3417907877536671,51.61409521559501,1252223729
13408,13408,1.1946,Recreation ground,POINT (514076.7289398809 185434.0700219245),-0.3558877650546917,51.556267100769645,18163401
13409,13409,0.3319,Nature reserve,POINT (514605.0032880298 185439.1794562416),-0.34826928754683345,51.55620615332716,18163285
13410,13410,0.5027,Allotments,POINT (514480.73514883 186588.70576858046),-0.34968711382125583,51.56656299976839,29768590
13411,13411,21.9509,Park,POINT (514085.8294471877 189454.36850169406),-0.35445161108035256,51.5923993105393,36486959
13412,13412,0.3651,Amenity green space,POINT (513812.38754986477 189830.14364705788),-0.35827546409424943,51.59583205777671,5638790121
13413,13413,0.0642,Amenity green space,POINT (514705.79563565075 187619.26611409694),-0.3461050589161258,51.57577974973927,389959375
13414,13414,4.5791,Allotments,POINT (513856.0807709892 187843.31197604022),-0.358289092422857,51.577965597412614,31193303
13415,13415,0.6214,Allotments,POINT (514542.12360266654 187769.7079736609),-0.348416874777608,51.57716515212029,541181455
13416,13416,0.1262,Amenity green space,POINT (514598.06318433327 189591.42585388088),-0.34701551895600596,51.59352725556558,7179118232
13417,13417,11.1614,Recreation ground,POINT (514619.23964890355 188665.95860240536),-0.3470120446364598,51.5852049036268,21668894
13418,13418,0.1905,Amenity green space,POINT (513748.1825479274 191540.26479985734),-0.3586475633651788,51.6112155549099,232790037
13419,13419,0.0832,Amenity green space,POINT (513929.5621536015 191226.40387629258),-0.35613118794819987,51.60835792761735,36683555
13420,13420,1.5913,Public woodland,POINT (514055.014636231 192964.65775013054),-0.35375471808096054,51.62395583007417,60084125
13421,13421,0.099,Play space,POINT (513416.93568182195 191846.34924684514),-0.36333034705739625,51.61403343810522,36683634
13422,13422,0.0281,Play space,POINT (512396.409554313 188994.90714403676),-0.3789767437022792,51.58860906768802,6338841272
13423,13423,0.1295,Amenity green space,POINT (512847.80972578045 188173.11752948444),-0.3727276958044163,51.58113257638639,547323128
13424,13424,0.5225,Allotments,POINT (513296.2469533412 187919.58088584724),-0.3663402042368923,51.578763849861936,215815964
13425,13425,0.1054,Amenity green space,POINT (512474.58653359284 189571.20857511205),-0.37766413474632565,51.59377332094466,766782688
13426,13426,1.0806,Public woodland,POINT (512378.92403144535 191924.69155255237),-0.3782907097998224,51.61494567223533,52815489
13427,13427,0.1801,Play space,POINT (512554.6446720644 191421.4718568077),-0.3759153547558089,51.61038761972636,52815461
13428,13428,0.1437,Amenity green space,POINT (512341.9773325545 187709.31857820132),-0.38017327944805995,51.577064908128214,7128286822
13429,13429,14.334,Park,POINT (512254.2377994706 187659.30118255847),-0.3814549028148265,51.576632817516355,7128286821
13430,13430,14.334,Park,POINT (512364.595576682 187610.05947610308),-0.37987875045249786,51.57616824917632,27120754
13431,13431,0.5926,Allotments,POINT (511762.3794780911 189076.4200793319),-0.3880990395814657,51.58946777486214,766219069
13432,13432,1.1451,Park,POINT (511104.6190829802 189666.9663900387),-0.397403005666263,51.59490572566191,582227418
13433,13433,0.1476,Cemetery/churchyard,POINT (512370.4940672272 189640.1269486105),-0.37914415923002615,51.59441353000261,61271678
13434,13434,0.1037,Amenity green space,POINT (512474.93800836726 189074.679665945),-0.37781813130190184,51.5893104065637,6758664464
13435,13435,6.5831,Park,POINT (512559.7184398647 188923.58561019966),-0.3766432776327587,51.587935437184385,60372361
13436,13436,0.6971,Amenity green space,POINT (512431.79281601653 187936.38149874346),-0.3788050340533918,51.57908787558528,61274112
13437,13437,6.7119,Recreation ground,POINT (511389.40733228845 190419.0783509786),-0.3930545851519793,51.60160961702915,6113234709
13438,13438,0.5648,Amenity green space,POINT (511160.2895975999 189818.24149212812),-0.39655173055477716,51.596254437020626,5156856530
13439,13439,0.5648,Amenity green space,POINT (511180.21571019094 189692.7904552709),-0.3963039085451639,51.59512293048122,582227471
13440,13440,0.5648,Amenity green space,POINT (511174.8157065645 189751.3070478613),-0.3963633016424624,51.5956499532108,8710732584
13441,13441,0.5648,Amenity green space,POINT (511174.6677124583 189778.16737383808),-0.3963569299076512,51.59589140779179,5156856538
13442,13442,0.0824,Amenity green space,POINT (511183.14600087964 190285.41377654576),-0.3960738847268244,51.60044895387382,2471597068
13443,13443,0.1559,Amenity green space,POINT (511244.86904661614 190833.41165469686),-0.39500932456150617,51.60536226207258,2273727208
13444,13444,0.9801,Cemetery/churchyard,POINT (512362.2736854451 189862.04211625477),-0.37919174459406046,51.59640976237569,61271682
13445,13445,24.1538,Playing fields,POINT (512335.9495604552 183267.7984327517),-0.38167792141242324,51.53714578486789,68303541
13446,13446,1.1587,Nature reserve,POINT (513357.2281708595 183138.6954278059),-0.3670001945498234,51.53578153388222,68292809
13447,13447,2.8403,Park,POINT (512474.87493389036 183498.10574905333),-0.37960215672280334,51.53918812090861,68303694
13448,13448,2.8403,Park,POINT (512194.3393057339 183395.7670685145),-0.3836781711536686,51.538324076971,68304806
